seq	s	e	gc	n
chr4	38000000	38100000	0.3713	0.0
chr4	38100000	38200000	0.36144	0.0
chr4	38200000	38300000	0.367	0.0
chr4	38300000	38400000	0.3625	0.0
chr4	38400000	38500000	0.35856	0.0
chr4	38500000	38600000	0.37626	0.0
chr4	38600000	38700000	0.36885	0.0
chr4	38700000	38800000	0.36217	0.0
chr4	38800000	38900000	0.38222	0.0
chr4	38900000	39000000	0.37497	0.0
chr4	39000000	39100000	0.37148	0.0
chr4	39100000	39200000	0.37727	0.0
chr4	39200000	39300000	0.37743	0.0
chr4	39300000	39400000	0.39392	0.0
chr4	39400000	39500000	0.38184	0.0
chr4	39500000	39600000	0.3797	0.0
chr4	39600000	39700000	0.39037	0.0
chr4	39700000	39800000	0.39198	0.0
chr4	39800000	39900000	0.39505	0.0
chr4	39900000	40000000	0.40169	0.0
chr4	40000000	40100000	0.4286	0.0
chr4	40100000	40200000	0.43928	0.0
chr4	40200000	40300000	0.43544	0.0
chr4	40300000	40400000	0.43466	0.0
chr4	40400000	40500000	0.42731	0.0
chr4	40500000	40600000	0.439	0.0
chr4	40600000	40700000	0.4379	0.0
chr4	40700000	40800000	0.44268	0.0
chr4	40800000	40900000	0.46242	0.0
chr4	40900000	41000000	0.45465	0.0
chr4	41000000	41100000	0.47711	0.0
chr4	41100000	41200000	0.45653	0.0
chr4	41200000	41300000	0.43001	0.0
chr4	41300000	41400000	0.44382	0.0
chr4	41400000	41500000	0.43647	0.0
chr4	41500000	41600000	0.47005	0.0
chr4	41600000	41700000	0.52128	0.0
chr4	41700000	41800000	0.4956	0.0
chr4	41800000	41900000	0.46088	0.0
chr4	41900000	42000000	0.46415	0.0
chr4	42000000	42100000	0.46902	0.0
chr4	42100000	42200000	0.48898	0.0
chr4	42200000	42300000	0.4754	0.0
chr4	42300000	42400000	0.4552185973097501	0.13837
chr4	42400000	42500000	0.461691495527672	0.36163
chr4	42500000	42600000	0.46676	0.0
chr4	42600000	42700000	0.48903	0.0
chr4	42700000	42800000	0.47042	0.0
chr4	42800000	42900000	0.44902	0.0
chr4	42900000	43000000	0.46459	0.0
chr4	43000000	43100000	0.45806	0.0
chr4	43100000	43200000	0.40919	0.0
chr4	43200000	43300000	0.43909	0.0
chr4	43300000	43400000	0.44701	0.0
chr4	43400000	43500000	0.49541	0.0
chr4	43500000	43600000	0.50123	0.0
chr4	43600000	43700000	0.47985	0.0
chr4	43700000	43800000	0.46114	0.0
chr4	43800000	43900000	0.4435	0.0
chr4	43900000	44000000	0.46477	0.0
chr4	44000000	44100000	0.45823	0.0
chr4	44100000	44200000	0.42931	0.0
chr4	44200000	44300000	0.44523	0.0
chr4	44300000	44400000	0.44233	0.0
chr4	44400000	44500000	0.47297	0.0
chr4	44500000	44600000	0.49703	0.0
chr4	44600000	44700000	0.47966	0.0
chr4	44700000	44800000	0.41404	0.0
chr4	44800000	44900000	0.37004	0.0
chr4	44900000	45000000	0.45803	0.0
chr4	45000000	45100000	0.4728	0.0
chr4	45100000	45200000	0.46059	0.0
chr4	45200000	45300000	0.46302	0.0
chr4	45300000	45400000	0.42113	0.0
chr4	45400000	45500000	0.50961	0.0
chr4	45500000	45600000	0.47885	0.0
chr4	45600000	45700000	0.46812	0.0
chr4	45700000	45800000	0.4847	0.0
chr4	45800000	45900000	0.48572	0.0
chr4	45900000	46000000	0.4694	0.0
chr4	46000000	46100000	0.47706	0.0
chr4	46100000	46200000	0.45722	0.0
chr4	46200000	46300000	0.46214	0.0
chr4	46300000	46400000	0.47006	0.0
chr4	46400000	46500000	0.4654	0.0
chr4	46500000	46600000	0.48941	0.0
chr4	46600000	46700000	0.50701	0.0
chr4	46700000	46800000	0.49312	0.0
chr4	46800000	46900000	0.49345	0.0
chr4	46900000	47000000	0.48392	0.0
chr4	47000000	47100000	0.49079	0.0
chr4	47100000	47200000	0.47409	0.0
chr4	47200000	47300000	0.48725	0.0
chr4	47300000	47400000	0.4262	0.0
chr4	47400000	47500000	0.45284	0.0
chr4	47500000	47600000	0.44078	0.0
chr4	47600000	47700000	0.44477	0.0
chr4	47700000	47800000	0.42225	0.0
chr4	47800000	47900000	0.42985	0.0
chr4	47900000	48000000	0.41924	0.0
chr4	48000000	48100000	0.44764	0.0
chr4	48100000	48200000	0.41278	0.0
chr4	48200000	48300000	0.39277	0.0
chr4	48300000	48400000	0.39519	0.0
chr4	48400000	48500000	0.41686	0.0
chr4	48500000	48600000	0.44027	0.0
chr4	48600000	48700000	0.4421	0.0
chr4	48700000	48800000	0.42337	0.0
chr4	48800000	48900000	0.41212	0.0
chr4	48900000	49000000	0.39737	0.0
chr4	49000000	49100000	0.40871	0.0
chr4	49100000	49200000	0.40085	0.0
chr4	49200000	49300000	0.40219	0.0
chr4	49300000	49400000	0.40951	0.0
chr4	49400000	49500000	0.41146	0.0
chr4	49500000	49600000	0.42222	0.0
chr4	49600000	49700000	0.4198	0.0
chr4	49700000	49800000	0.38801	0.0
chr4	49800000	49900000	0.39824	0.0
chr4	49900000	50000000	0.37704	0.0
chr4	50000000	50100000	0.38132	0.0
chr4	50100000	50200000	0.37698	0.0
chr4	50200000	50300000	0.3675	0.0
chr4	50300000	50400000	0.38024	0.0
chr4	50400000	50500000	0.37284	0.0
chr4	50500000	50600000	0.37595	0.0
chr4	50600000	50700000	0.36845	0.0
chr4	50700000	50800000	0.37011	0.0
chr4	50800000	50900000	0.36255	0.0
chr4	50900000	51000000	0.36355	0.0
chr4	51000000	51100000	0.37907	0.0
chr4	51100000	51200000	0.37754	0.0
chr4	51200000	51300000	0.35813	0.0
chr4	51300000	51400000	0.37678	0.0
chr4	51400000	51500000	0.35729	0.0
chr4	51500000	51600000	0.36905	0.0
chr4	51600000	51700000	0.3741	0.0
chr4	51700000	51800000	0.36845	0.0
chr4	51800000	51900000	0.38296	0.0
chr4	51900000	52000000	0.37481	0.0
chr4	52000000	52100000	0.38588	0.0
chr4	52100000	52200000	0.37996	0.0
chr4	52200000	52300000	0.38596	0.0
chr4	52300000	52400000	0.387	0.0
chr4	52400000	52500000	0.39271	0.0
chr4	52500000	52600000	0.39936	0.0
chr4	52600000	52700000	0.39239	0.0
chr4	52700000	52800000	0.39658	0.0
chr4	52800000	52900000	0.39184	0.0
chr4	52900000	53000000	0.39121	0.0
chr4	53000000	53100000	0.43037	0.0
chr4	53100000	53200000	0.44436	0.0
chr4	53200000	53300000	0.43758	0.0
chr4	53300000	53400000	0.43574	0.0
chr4	53400000	53500000	0.4323	0.0
chr4	53500000	53600000	0.40963	0.0
chr4	53600000	53700000	0.4184	0.0
chr4	53700000	53800000	0.4174	0.0
chr4	53800000	53900000	0.42566	0.0
chr4	53900000	54000000	0.4383	0.0
chr4	54000000	54100000	0.42285	0.0
chr4	54100000	54200000	0.40402	0.0
chr4	54200000	54300000	0.39951	0.0
chr4	54300000	54400000	0.40109	0.0
chr4	54400000	54500000	0.40353	0.0
chr4	54500000	54600000	0.4001	0.0
chr4	54600000	54700000	0.41328	0.0
chr4	54700000	54800000	0.41773	0.0
chr4	54800000	54900000	0.41548	0.0
chr4	54900000	55000000	0.42852	0.0
chr4	55000000	55100000	0.43915	0.0
chr4	55100000	55200000	0.43222	0.0
chr4	55200000	55300000	0.44625	0.0
chr4	55300000	55400000	0.41943	0.0
chr4	55400000	55500000	0.45438	0.0
chr4	55500000	55600000	0.45093	0.0
chr4	55600000	55700000	0.4545	0.0
chr4	55700000	55800000	0.44106	0.0
chr4	55800000	55900000	0.42113	0.0
chr4	55900000	56000000	0.40681	0.0
chr4	56000000	56100000	0.42087	0.0
chr4	56100000	56200000	0.4076	0.0
chr4	56200000	56300000	0.41345	0.0
chr4	56300000	56400000	0.40208	0.0
chr4	56400000	56500000	0.42297	0.0
chr4	56500000	56600000	0.41896	0.0
chr4	56600000	56700000	0.44527	0.0
chr4	56700000	56800000	0.44579	0.0
chr4	56800000	56900000	0.4394	0.0
chr4	56900000	57000000	0.43712	0.0
chr4	57000000	57100000	0.46994	0.0
chr4	57100000	57200000	0.47152	0.0
chr4	57200000	57300000	0.47052	0.0
chr4	57300000	57400000	0.45767	0.0
chr4	57400000	57500000	0.43325	0.0
chr4	57500000	57600000	0.44716	0.0
chr4	57600000	57700000	0.4486	0.0
chr4	57700000	57800000	0.4498	0.0
chr4	57800000	57900000	0.45238	0.0
chr4	57900000	58000000	0.44903	0.0
chr4	58000000	58100000	0.42861	0.0
chr4	58100000	58200000	0.4168	0.0
chr4	58200000	58300000	0.41132	0.0
chr4	58300000	58400000	0.40801	0.0
chr4	58400000	58500000	0.41255	0.0
chr4	58500000	58600000	0.42966	0.0
chr4	58600000	58700000	0.42193	0.0
chr4	58700000	58800000	0.40451	0.0
chr4	58800000	58900000	0.36961	0.0
chr4	58900000	59000000	0.4358	0.0
chr4	59000000	59100000	0.41436	0.0
chr4	59100000	59200000	0.41145	0.0
chr4	59200000	59300000	0.44164	0.0
chr4	59300000	59400000	0.44614	0.0
chr4	59400000	59500000	0.42555	0.0
chr4	59500000	59600000	0.41194	0.0
chr4	59600000	59700000	0.41417	0.0
chr4	59700000	59800000	0.42811	0.0
chr4	59800000	59900000	0.46033	0.0
chr4	59900000	60000000	0.42255	0.0
chr4	60000000	60100000	0.4087	0.0
chr4	60100000	60200000	0.40731	0.0
chr4	60200000	60300000	0.40772	0.0
chr4	60300000	60400000	0.41416	0.0
chr4	60400000	60500000	0.40849	0.0
chr4	60500000	60600000	0.41222	0.0
chr4	60600000	60700000	0.40323	0.0
chr4	60700000	60800000	0.40359	0.0
chr4	60800000	60900000	0.4048128342245989	0.9439
chr4	60900000	61000000	0.0	1.0
chr4	61000000	61100000	0.0	1.0
chr4	61100000	61200000	0.4045449729844263	0.0561
chr4	61200000	61300000	0.40309	0.0
chr4	61300000	61400000	0.4124	0.0
chr4	61400000	61500000	0.40767	0.0
chr4	61500000	61600000	0.40257	0.0
chr4	61600000	61700000	0.42083	0.0
chr4	61700000	61800000	0.40234	0.0
chr4	61800000	61900000	0.42015	0.0
chr4	61900000	62000000	0.40118	0.0
chr4	62000000	62100000	0.41571	0.0
chr4	62100000	62200000	0.4389	0.0
chr4	62200000	62300000	0.43703	0.0
chr4	62300000	62400000	0.44963	0.0
chr4	62400000	62500000	0.46008	0.0
chr4	62500000	62600000	0.49984	0.0
chr4	62600000	62700000	0.49855	0.0
chr4	62700000	62800000	0.45711	0.0
chr4	62800000	62900000	0.43052	0.0
chr4	62900000	63000000	0.45928	0.0
chr4	63000000	63100000	0.48467	0.0
chr4	63100000	63200000	0.51365	0.0
chr4	63200000	63300000	0.50483	0.0
chr4	63300000	63400000	0.51209	0.0
chr4	63400000	63500000	0.47233	0.0
chr4	63500000	63600000	0.44515	0.0
chr4	63600000	63700000	0.43349	0.0
chr4	63700000	63800000	0.41762	0.0
chr4	63800000	63900000	0.42522	0.0
chr4	63900000	64000000	0.42096	0.0
chr4	64000000	64100000	0.39821	0.0
chr4	64100000	64200000	0.39598	0.0
chr4	64200000	64300000	0.394	0.0
chr4	64300000	64400000	0.38905	0.0
chr4	64400000	64500000	0.38284	0.0
chr4	64500000	64600000	0.38056	0.0
chr4	64600000	64700000	0.38032	0.0
chr4	64700000	64800000	0.38078	0.0
chr4	64800000	64900000	0.38022	0.0
chr4	64900000	65000000	0.38517	0.0
chr4	65000000	65100000	0.40345	0.0
chr4	65100000	65200000	0.40344	0.0
chr4	65200000	65300000	0.40967	0.0
chr4	65300000	65400000	0.40576	0.0
chr4	65400000	65500000	0.39549	0.0
chr4	65500000	65600000	0.42537	0.0
chr4	65600000	65700000	0.39817	0.0
chr4	65700000	65800000	0.40808	0.0
chr4	65800000	65900000	0.39207	0.0
chr4	65900000	66000000	0.40163	0.0
chr4	66000000	66100000	0.39091	0.0
chr4	66100000	66200000	0.40399	0.0
chr4	66200000	66300000	0.40035	0.0
chr4	66300000	66400000	0.40477	0.0
chr4	66400000	66500000	0.39479	0.0
chr4	66500000	66600000	0.3835	0.0
chr4	66600000	66700000	0.39373	0.0
chr4	66700000	66800000	0.38475	0.0
chr4	66800000	66900000	0.39068	0.0
chr4	66900000	67000000	0.3736	0.0
chr4	67000000	67100000	0.36959	0.0
chr4	67100000	67200000	0.37253	0.0
chr4	67200000	67300000	0.37633	0.0
chr4	67300000	67400000	0.36558	0.0
chr4	67400000	67500000	0.36444	0.0
chr4	67500000	67600000	0.36634	0.0
chr4	67600000	67700000	0.36445	0.0
chr4	67700000	67800000	0.3725	0.0
chr4	67800000	67900000	0.36691	0.0
chr4	67900000	68000000	0.36705	0.0
chr4	68000000	68100000	0.37575	0.0
chr4	68100000	68200000	0.37259	0.0
chr4	68200000	68300000	0.37313	0.0
chr4	68300000	68400000	0.37879	0.0
chr4	68400000	68500000	0.37218	0.0
chr4	68500000	68600000	0.37527	0.0
chr4	68600000	68700000	0.37789	0.0
chr4	68700000	68800000	0.38358	0.0
chr4	68800000	68900000	0.3902	0.0
chr4	68900000	69000000	0.38068	0.0
chr4	69000000	69100000	0.37655	0.0
chr4	69100000	69200000	0.38454	0.0
chr4	69200000	69300000	0.37596	0.0
chr4	69300000	69400000	0.38401	0.0
chr4	69400000	69500000	0.3847	0.0
chr4	69500000	69600000	0.38757	0.0
chr4	69600000	69700000	0.40441	0.0
chr4	69700000	69800000	0.41228	0.0
chr4	69800000	69900000	0.41389	0.0
chr4	69900000	70000000	0.41784	0.0
chr4	70000000	70100000	0.40471	0.0
chr4	70100000	70200000	0.44613	0.0
chr4	70200000	70300000	0.43649	0.0
chr4	70300000	70400000	0.40068	0.0
chr4	70400000	70500000	0.38863	0.0
chr4	70500000	70600000	0.40321	0.0
chr4	70600000	70700000	0.3837	0.0
chr4	70700000	70800000	0.38877	0.0
chr4	70800000	70900000	0.37131	0.0
chr4	70900000	71000000	0.38217	0.0
chr4	71000000	71100000	0.3755	0.0
chr4	71100000	71200000	0.36434	0.0
chr4	71200000	71300000	0.38327	0.0
chr4	71300000	71400000	0.38117	0.0
chr4	71400000	71500000	0.38186	0.0
chr4	71500000	71600000	0.37846	0.0
chr4	71600000	71700000	0.38565	0.0
chr4	71700000	71800000	0.38965	0.0
chr4	71800000	71900000	0.38276	0.0
chr4	71900000	72000000	0.39581	0.0
chr4	72000000	72100000	0.40014	0.0
chr4	72100000	72200000	0.39309	0.0
chr4	72200000	72300000	0.39735	0.0
chr4	72300000	72400000	0.38449	0.0
chr4	72400000	72500000	0.39556	0.0
chr4	72500000	72600000	0.3811	0.0
chr4	72600000	72700000	0.37547	0.0
chr4	72700000	72800000	0.37398	0.0
chr4	72800000	72900000	0.37076	0.0
chr4	72900000	73000000	0.36501	0.0
chr4	73000000	73100000	0.37457	0.0
chr4	73100000	73200000	0.39004	0.0
chr4	73200000	73300000	0.37824	0.0
chr4	73300000	73400000	0.38558	0.0
chr4	73400000	73500000	0.38462	0.0
chr4	73500000	73600000	0.41593	0.0
chr4	73600000	73700000	0.39097	0.0
chr4	73700000	73800000	0.40882	0.0
chr4	73800000	73900000	0.39816	0.0
chr4	73900000	74000000	0.39414	0.0
chr4	74000000	74100000	0.37413	0.0
chr4	74100000	74200000	0.40384	0.0
chr4	74200000	74300000	0.37578	0.0
chr4	74300000	74400000	0.39206	0.0
chr4	74400000	74500000	0.39228	0.0
chr4	74500000	74600000	0.38999	0.0
chr4	74600000	74700000	0.3782	0.0
chr4	74700000	74800000	0.38242	0.0
chr4	74800000	74900000	0.38554	0.0
chr4	74900000	75000000	0.38237	0.0
chr4	75000000	75100000	0.37337	0.0
chr4	75100000	75200000	0.36857	0.0
chr4	75200000	75300000	0.38376	0.0
chr4	75300000	75400000	0.37243	0.0
chr4	75400000	75500000	0.3877	0.0
chr4	75500000	75600000	0.38181	0.0
chr4	75600000	75700000	0.37402	0.0
chr4	75700000	75800000	0.38772	0.0
chr4	75800000	75900000	0.38428	0.0
chr4	75900000	76000000	0.37563	0.0
chr4	76000000	76100000	0.37355	0.0
chr4	76100000	76200000	0.37434	0.0
chr4	76200000	76300000	0.38276	0.0
chr4	76300000	76400000	0.39272	0.0
chr4	76400000	76500000	0.38285	0.0
chr4	76500000	76600000	0.36904	0.0
chr4	76600000	76700000	0.3692	0.0
chr4	76700000	76800000	0.37119	0.0
chr4	76800000	76900000	0.36583	0.0
chr4	76900000	77000000	0.37122	0.0
chr4	77000000	77100000	0.36727	0.0
chr4	77100000	77200000	0.36267	0.0
chr4	77200000	77300000	0.36907	0.0
chr4	77300000	77400000	0.36733	0.0
chr4	77400000	77500000	0.37597	0.0
chr4	77500000	77600000	0.36928	0.0
chr4	77600000	77700000	0.36275	0.0
chr4	77700000	77800000	0.35506	0.0
chr4	77800000	77900000	0.35745	0.0
chr4	77900000	78000000	0.3602	0.0
chr4	78000000	78100000	0.36305	0.0
chr4	78100000	78200000	0.36877	0.0
chr4	78200000	78300000	0.37051	0.0
chr4	78300000	78400000	0.37163	0.0
chr4	78400000	78500000	0.38079	0.0
chr4	78500000	78600000	0.37413	0.0
chr4	78600000	78700000	0.37693	0.0
chr4	78700000	78800000	0.36414	0.0
chr4	78800000	78900000	0.36287	0.0
chr4	78900000	79000000	0.36564	0.0
chr4	79000000	79100000	0.3675	0.0
chr4	79100000	79200000	0.36112	0.0
chr4	79200000	79300000	0.36529	0.0
chr4	79300000	79400000	0.3706	0.0
chr4	79400000	79500000	0.37553	0.0
chr4	79500000	79600000	0.35892	0.0
chr4	79600000	79700000	0.36354	0.0
chr4	79700000	79800000	0.35269	0.0
chr4	79800000	79900000	0.36407	0.0
chr4	79900000	80000000	0.36583	0.0
chr4	80000000	80100000	0.37155	0.0
chr4	80100000	80200000	0.38567	0.0
chr4	80200000	80300000	0.36894	0.0
chr4	80300000	80400000	0.37497	0.0
chr4	80400000	80500000	0.37598	0.0
chr4	80500000	80600000	0.38173	0.0
chr4	80600000	80700000	0.39259	0.0
chr4	80700000	80800000	0.39829	0.0
chr4	80800000	80900000	0.40306	0.0
chr4	80900000	81000000	0.38629	0.0
chr4	81000000	81100000	0.40131	0.0
chr4	81100000	81200000	0.40162	0.0
chr4	81200000	81300000	0.40125	0.0
chr4	81300000	81400000	0.41056	0.0
chr4	81400000	81500000	0.39333	0.0
chr4	81500000	81600000	0.39159	0.0
chr4	81600000	81700000	0.39902	0.0
chr4	81700000	81800000	0.3918	0.0
chr4	81800000	81900000	0.39521	0.0
chr4	81900000	82000000	0.40538	0.0
chr4	82000000	82100000	0.40137	0.0
chr4	82100000	82200000	0.41348	0.0
chr4	82200000	82300000	0.39487	0.0
chr4	82300000	82400000	0.41559	0.0
chr4	82400000	82500000	0.42977	0.0
chr4	82500000	82600000	0.42438	0.0
chr4	82600000	82700000	0.43344	0.0
chr4	82700000	82800000	0.40003	0.0
chr4	82800000	82900000	0.42063	0.0
chr4	82900000	83000000	0.42755	0.0
chr4	83000000	83100000	0.41595	0.0
chr4	83100000	83200000	0.44046	0.0
chr4	83200000	83300000	0.44096	0.0
chr4	83300000	83400000	0.42036	0.0
chr4	83400000	83500000	0.42909	0.0
chr4	83500000	83600000	0.41339	0.0
chr4	83600000	83700000	0.39555	0.0
chr4	83700000	83800000	0.40132	0.0
chr4	83800000	83900000	0.43509	0.0
chr4	83900000	84000000	0.44994	0.0
chr4	84000000	84100000	0.44837	0.0
chr4	84100000	84200000	0.44772	0.0
chr4	84200000	84300000	0.39701	0.0
chr4	84300000	84400000	0.39377	0.0
chr4	84400000	84500000	0.3994	0.0
chr4	84500000	84600000	0.4069	0.0
chr4	84600000	84700000	0.41479	0.0
chr4	84700000	84800000	0.40447	0.0
chr4	84800000	84900000	0.39064	0.0
chr4	84900000	85000000	0.37783	0.0
chr4	85000000	85100000	0.4034	0.0
chr4	85100000	85200000	0.42525	0.0
chr4	85200000	85300000	0.40666	0.0
chr4	85300000	85400000	0.41702	0.0
chr4	85400000	85500000	0.40037	0.0
chr4	85500000	85600000	0.39039	0.0
chr4	85600000	85700000	0.39194	0.0
chr4	85700000	85800000	0.39461	0.0
chr4	85800000	85900000	0.40303	0.0
chr4	85900000	86000000	0.40008	0.0
chr4	86000000	86100000	0.39723	0.0
chr4	86100000	86200000	0.39665	0.0
chr4	86200000	86300000	0.4218	0.0
chr4	86300000	86400000	0.43084	0.0
chr4	86400000	86500000	0.42986	0.0
chr4	86500000	86600000	0.42456	0.0
chr4	86600000	86700000	0.43224	0.0
chr4	86700000	86800000	0.41226	0.0
chr4	86800000	86900000	0.44523	0.0
chr4	86900000	87000000	0.43785	0.0
chr4	87000000	87100000	0.41687	0.0
chr4	87100000	87200000	0.40621	0.0
chr4	87200000	87300000	0.40971	0.0
chr4	87300000	87400000	0.40913	0.0
chr4	87400000	87500000	0.40816	0.0
chr4	87500000	87600000	0.41102	0.0
chr4	87600000	87700000	0.42184	0.0
chr4	87700000	87800000	0.401	0.0
chr4	87800000	87900000	0.40902	0.0
chr4	87900000	88000000	0.41725	0.0
chr4	88000000	88100000	0.41029	0.0
chr4	88100000	88200000	0.3982	0.0
chr4	88200000	88300000	0.40859	0.0
chr4	88300000	88400000	0.40461	0.0
chr4	88400000	88500000	0.40542	0.0
chr4	88500000	88600000	0.4041	0.0
chr4	88600000	88700000	0.44003	0.0
chr4	88700000	88800000	0.44723	0.0
chr4	88800000	88900000	0.40092	0.0
chr4	88900000	89000000	0.39679	0.0
chr4	89000000	89100000	0.42601	0.0
chr4	89100000	89200000	0.42156	0.0
chr4	89200000	89300000	0.42105421686746985	0.004
chr4	89300000	89400000	0.41092	0.0
chr4	89400000	89500000	0.39856	0.0
chr4	89500000	89600000	0.39646	0.0
chr4	89600000	89700000	0.39205	0.0
chr4	89700000	89800000	0.37862	0.0
chr4	89800000	89900000	0.36704	0.0
chr4	89900000	90000000	0.37164	0.0
chr4	90000000	90100000	0.36901	0.0
chr4	90100000	90200000	0.38414	0.0
chr4	90200000	90300000	0.38792	0.0
chr4	90300000	90400000	0.36395	0.0
chr4	90400000	90500000	0.37779	0.0
chr4	90500000	90600000	0.37012	0.0
chr4	90600000	90700000	0.37169	0.0
chr4	90700000	90800000	0.38616	0.0
chr4	90800000	90900000	0.40014	0.0
chr4	90900000	91000000	0.39463	0.0
chr4	91000000	91100000	0.4064	0.0
chr4	91100000	91200000	0.40562	0.0
chr4	91200000	91300000	0.40561	0.0
chr4	91300000	91400000	0.38769	0.0
chr4	91400000	91500000	0.38408	0.0
chr4	91500000	91600000	0.39178	0.0
chr4	91600000	91700000	0.3797	0.0
chr4	91700000	91800000	0.37177	0.0
chr4	91800000	91900000	0.36841	0.0
chr4	91900000	92000000	0.36398	0.0
chr4	92000000	92100000	0.36278	0.0
chr4	92100000	92200000	0.36828	0.0
chr4	92200000	92300000	0.36383	0.0
chr4	92300000	92400000	0.36372	0.0
chr4	92400000	92500000	0.35428	0.0
chr4	92500000	92600000	0.36473	0.0
chr4	92600000	92700000	0.35801	0.0
chr4	92700000	92800000	0.36984	0.0
chr4	92800000	92900000	0.38114	0.0
chr4	92900000	93000000	0.37205	0.0
chr4	93000000	93100000	0.36277	0.0
chr4	93100000	93200000	0.36386	0.0
chr4	93200000	93300000	0.37268	0.0
chr4	93300000	93400000	0.37512	0.0
chr4	93400000	93500000	0.37977	0.0
chr4	93500000	93600000	0.38811	0.0
chr4	93600000	93700000	0.37336	0.0
chr4	93700000	93800000	0.38058	0.0
chr4	93800000	93900000	0.37872	0.0
chr4	93900000	94000000	0.38352	0.0
chr4	94000000	94100000	0.39064	0.0
chr4	94100000	94200000	0.39821	0.0
chr4	94200000	94300000	0.39557	0.0
chr4	94300000	94400000	0.39938	0.0
chr4	94400000	94500000	0.38791	0.0
chr4	94500000	94600000	0.3821	0.0
chr4	94600000	94700000	0.41145	0.0
chr4	94700000	94800000	0.41023	0.0
chr4	94800000	94900000	0.40348	0.0
chr4	94900000	95000000	0.44885	0.0
chr4	95000000	95100000	0.44206	0.0
chr4	95100000	95200000	0.42558	0.0
chr4	95200000	95300000	0.41311	0.0
chr4	95300000	95400000	0.42161	0.0
chr4	95400000	95500000	0.40518	0.0
chr4	95500000	95600000	0.41063	0.0
chr4	95600000	95700000	0.41099	0.0
chr4	95700000	95800000	0.42228	0.0
chr4	95800000	95900000	0.38635	0.0
chr4	95900000	96000000	0.40186	0.0
chr4	96000000	96100000	0.38945	0.0
chr4	96100000	96200000	0.38759	0.0
chr4	96200000	96300000	0.40005	0.0
chr4	96300000	96400000	0.38274	0.0
chr4	96400000	96500000	0.38633	0.0
chr4	96500000	96600000	0.38845	0.0
chr4	96600000	96700000	0.38317	0.0
chr4	96700000	96800000	0.38542	0.0
chr4	96800000	96900000	0.39622	0.0
chr4	96900000	97000000	0.37975	0.0
chr4	97000000	97100000	0.38271	0.0
chr4	97100000	97200000	0.38125	0.0
chr4	97200000	97300000	0.38393	0.0
chr4	97300000	97400000	0.39415	0.0
chr4	97400000	97500000	0.40189	0.0
chr4	97500000	97600000	0.43456	0.0
chr4	97600000	97700000	0.41516	0.0
chr4	97700000	97800000	0.40686	0.0
chr4	97800000	97900000	0.40963	0.0
chr4	97900000	98000000	0.42235	0.0
chr4	98000000	98100000	0.41462	0.0
chr4	98100000	98200000	0.41824	0.0
chr4	98200000	98300000	0.42566	0.0
chr4	98300000	98400000	0.41684	0.0
chr4	98400000	98500000	0.42601	0.0
chr4	98500000	98600000	0.44069	0.0
chr4	98600000	98700000	0.4651	0.0
chr4	98700000	98800000	0.44668	0.0
chr4	98800000	98900000	0.40603	0.0
chr4	98900000	99000000	0.39788	0.0
chr4	99000000	99100000	0.42722	0.0
chr4	99100000	99200000	0.42587	0.0
chr4	99200000	99300000	0.44178	0.0
